student_id,exercise_id,category,order,score,max,normalized_score,reward,flag_score_exceeds_max,grade,sex,mean_perception,ver_oplm,ver_da,digiarvi_version,school_lang,home_lang,strong_lang,friend_lang,home_school_lang_match,missing_all,missing_beginning30,missing_last50,pSUM,SUM_Rally,SUM,STD_TOTAL_theta_25,T10_TOTAL_theta_25
414,M3S201a,Multiplication,1,1,1,1.0,1.0,0,3,Boy,2.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,38.46153846,6.666666667,88.88888889,24.561403508771928,5.0,14,-3.877,112.3
414,M3S201b,Multiplication,2,1,1,1.0,1.0,0,3,Boy,2.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,38.46153846,6.666666667,88.88888889,24.561403508771928,5.0,14,-3.877,112.3
414,M3S201c,Multiplication,3,1,1,1.0,1.0,0,3,Boy,2.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,38.46153846,6.666666667,88.88888889,24.561403508771928,5.0,14,-3.877,112.3
414,M3S201d,Multiplication,4,1,1,1.0,1.0,0,3,Boy,2.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,38.46153846,6.666666667,88.88888889,24.561403508771928,5.0,14,-3.877,112.3
414,M3S201e,Multiplication,5,0,1,0.0,0.0,0,3,Boy,2.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,38.46153846,6.666666667,88.88888889,24.561403508771928,5.0,14,-3.877,112.3
414,M3S201f,Multiplication,6,1,1,1.0,1.0,0,3,Boy,2.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,38.46153846,6.666666667,88.88888889,24.561403508771928,5.0,14,-3.877,112.3
414,M3S201g,Multiplication,7,0,1,0.0,0.0,0,3,Boy,2.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,38.46153846,6.666666667,88.88888889,24.561403508771928,5.0,14,-3.877,112.3
414,M3S201h,Multiplication,8,0,1,0.0,0.0,0,3,Boy,2.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,38.46153846,6.666666667,88.88888889,24.561403508771928,5.0,14,-3.877,112.3
414,M3S201i,Multiplication,9,0,1,0.0,0.0,0,3,Boy,2.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,38.46153846,6.666666667,88.88888889,24.561403508771928,5.0,14,-3.877,112.3
414,M3S201j,Multiplication,10,0,1,0.0,0.0,0,3,Boy,2.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,38.46153846,6.666666667,88.88888889,24.561403508771928,5.0,14,-3.877,112.3
414,M3S202,Subtraction,11,2,3,0.6666666666666666,0.6666666666666666,0,3,Boy,2.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,38.46153846,6.666666667,88.88888889,24.561403508771928,5.0,14,-3.877,112.3
414,M3S203,Division,12,3,3,1.0,1.0,0,3,Boy,2.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,38.46153846,6.666666667,88.88888889,24.561403508771928,5.0,14,-3.877,112.3
414,M3S501,Geometry,13,4,5,0.8,0.8,0,3,Boy,2.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,38.46153846,6.666666667,88.88888889,24.561403508771928,5.0,14,-3.877,112.3
414,M3S601,Data_Analysis,14,0,3,0.0,0.0,0,3,Boy,2.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,38.46153846,6.666666667,88.88888889,24.561403508771928,5.0,14,-3.877,112.3
414,M3S301,Missing_Numbers,15,0,3,0.0,0.0,0,3,Boy,2.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,38.46153846,6.666666667,88.88888889,24.561403508771928,5.0,14,-3.877,112.3
414,M3S204,Addition,16,0,4,0.0,0.0,0,3,Boy,2.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,38.46153846,6.666666667,88.88888889,24.561403508771928,5.0,14,-3.877,112.3
414,M3S205,Subtraction,17,0,4,0.0,0.0,0,3,Boy,2.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,38.46153846,6.666666667,88.88888889,24.561403508771928,5.0,14,-3.877,112.3
414,M3S101,Word_Problems,18,0,2,0.0,0.0,0,3,Boy,2.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,38.46153846,6.666666667,88.88888889,24.561403508771928,5.0,14,-3.877,112.3
414,M3S206,Subtraction,19,0,3,0.0,0.0,0,3,Boy,2.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,38.46153846,6.666666667,88.88888889,24.561403508771928,5.0,14,-3.877,112.3
414,M3S207,Multiplication,20,0,4,0.0,0.0,0,3,Boy,2.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,38.46153846,6.666666667,88.88888889,24.561403508771928,5.0,14,-3.877,112.3
414,M3S502,Geometry,21,0,3,0.0,0.0,0,3,Boy,2.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,38.46153846,6.666666667,88.88888889,24.561403508771928,5.0,14,-3.877,112.3
414,M3S302,Missing_Numbers,22,0,2,0.0,0.0,0,3,Boy,2.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,38.46153846,6.666666667,88.88888889,24.561403508771928,5.0,14,-3.877,112.3
414,M3S102,Logical_Reasoning,23,0,4,0.0,0.0,0,3,Boy,2.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,38.46153846,6.666666667,88.88888889,24.561403508771928,5.0,14,-3.877,112.3
414,M3S208,Division,24,0,3,0.0,0.0,0,3,Boy,2.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,38.46153846,6.666666667,88.88888889,24.561403508771928,5.0,14,-3.877,112.3
414,M3S602,Coding,25,0,1,0.0,0.0,0,3,Boy,2.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,38.46153846,6.666666667,88.88888889,24.561403508771928,5.0,14,-3.877,112.3
415,M3S201a,Multiplication,1,1,1,1.0,1.0,0,3,Girl,1.6,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,64.91228070175438,7.0,37,-2.564,243.6
415,M3S201b,Multiplication,2,1,1,1.0,1.0,0,3,Girl,1.6,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,64.91228070175438,7.0,37,-2.564,243.6
415,M3S201c,Multiplication,3,1,1,1.0,1.0,0,3,Girl,1.6,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,64.91228070175438,7.0,37,-2.564,243.6
415,M3S201d,Multiplication,4,1,1,1.0,1.0,0,3,Girl,1.6,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,64.91228070175438,7.0,37,-2.564,243.6
415,M3S201e,Multiplication,5,1,1,1.0,1.0,0,3,Girl,1.6,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,64.91228070175438,7.0,37,-2.564,243.6
415,M3S201f,Multiplication,6,1,1,1.0,1.0,0,3,Girl,1.6,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,64.91228070175438,7.0,37,-2.564,243.6
415,M3S201g,Multiplication,7,0,1,0.0,0.0,0,3,Girl,1.6,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,64.91228070175438,7.0,37,-2.564,243.6
415,M3S201h,Multiplication,8,0,1,0.0,0.0,0,3,Girl,1.6,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,64.91228070175438,7.0,37,-2.564,243.6
415,M3S201i,Multiplication,9,0,1,0.0,0.0,0,3,Girl,1.6,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,64.91228070175438,7.0,37,-2.564,243.6
415,M3S201j,Multiplication,10,1,1,1.0,1.0,0,3,Girl,1.6,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,64.91228070175438,7.0,37,-2.564,243.6
415,M3S202,Subtraction,11,3,3,1.0,1.0,0,3,Girl,1.6,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,64.91228070175438,7.0,37,-2.564,243.6
415,M3S203,Division,12,3,3,1.0,1.0,0,3,Girl,1.6,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,64.91228070175438,7.0,37,-2.564,243.6
415,M3S501,Geometry,13,5,5,1.0,1.0,0,3,Girl,1.6,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,64.91228070175438,7.0,37,-2.564,243.6
415,M3S601,Data_Analysis,14,3,3,1.0,1.0,0,3,Girl,1.6,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,64.91228070175438,7.0,37,-2.564,243.6
415,M3S301,Missing_Numbers,15,3,3,1.0,1.0,0,3,Girl,1.6,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,64.91228070175438,7.0,37,-2.564,243.6
415,M3S204,Addition,16,3,4,0.75,0.75,0,3,Girl,1.6,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,64.91228070175438,7.0,37,-2.564,243.6
415,M3S205,Subtraction,17,4,4,1.0,1.0,0,3,Girl,1.6,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,64.91228070175438,7.0,37,-2.564,243.6
415,M3S101,Word_Problems,18,0,2,0.0,0.0,0,3,Girl,1.6,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,64.91228070175438,7.0,37,-2.564,243.6
415,M3S206,Subtraction,19,3,3,1.0,1.0,0,3,Girl,1.6,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,64.91228070175438,7.0,37,-2.564,243.6
415,M3S207,Multiplication,20,2,4,0.5,0.5,0,3,Girl,1.6,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,64.91228070175438,7.0,37,-2.564,243.6
415,M3S502,Geometry,21,0,3,0.0,0.0,0,3,Girl,1.6,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,64.91228070175438,7.0,37,-2.564,243.6
415,M3S302,Missing_Numbers,22,0,2,0.0,0.0,0,3,Girl,1.6,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,64.91228070175438,7.0,37,-2.564,243.6
415,M3S102,Logical_Reasoning,23,1,4,0.25,0.25,0,3,Girl,1.6,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,64.91228070175438,7.0,37,-2.564,243.6
415,M3S208,Division,24,0,3,0.0,0.0,0,3,Girl,1.6,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,64.91228070175438,7.0,37,-2.564,243.6
415,M3S602,Coding,25,0,1,0.0,0.0,0,3,Girl,1.6,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,64.91228070175438,7.0,37,-2.564,243.6
416,M3S201a,Multiplication,1,1,1,1.0,1.0,0,3,Boy,1.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
416,M3S201b,Multiplication,2,1,1,1.0,1.0,0,3,Boy,1.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
416,M3S201c,Multiplication,3,1,1,1.0,1.0,0,3,Boy,1.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
416,M3S201d,Multiplication,4,1,1,1.0,1.0,0,3,Boy,1.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
416,M3S201e,Multiplication,5,0,1,0.0,0.0,0,3,Boy,1.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
416,M3S201f,Multiplication,6,1,1,1.0,1.0,0,3,Boy,1.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
416,M3S201g,Multiplication,7,1,1,1.0,1.0,0,3,Boy,1.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
416,M3S201h,Multiplication,8,1,1,1.0,1.0,0,3,Boy,1.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
416,M3S201i,Multiplication,9,0,1,0.0,0.0,0,3,Boy,1.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
416,M3S201j,Multiplication,10,0,1,0.0,0.0,0,3,Boy,1.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
416,M3S202,Subtraction,11,3,3,1.0,1.0,0,3,Boy,1.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
416,M3S203,Division,12,2,3,0.6666666666666666,0.6666666666666666,0,3,Boy,1.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
416,M3S501,Geometry,13,5,5,1.0,1.0,0,3,Boy,1.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
416,M3S601,Data_Analysis,14,0,3,0.0,0.0,0,3,Boy,1.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
416,M3S301,Missing_Numbers,15,3,3,1.0,1.0,0,3,Boy,1.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
416,M3S204,Addition,16,4,4,1.0,1.0,0,3,Boy,1.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
416,M3S205,Subtraction,17,4,4,1.0,1.0,0,3,Boy,1.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
416,M3S101,Word_Problems,18,2,2,1.0,1.0,0,3,Boy,1.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
416,M3S206,Subtraction,19,3,3,1.0,1.0,0,3,Boy,1.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
416,M3S207,Multiplication,20,4,4,1.0,1.0,0,3,Boy,1.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
416,M3S502,Geometry,21,1,3,0.3333333333333333,0.3333333333333333,0,3,Boy,1.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
416,M3S302,Missing_Numbers,22,2,2,1.0,1.0,0,3,Boy,1.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
416,M3S102,Logical_Reasoning,23,1,4,0.25,0.25,0,3,Boy,1.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
416,M3S208,Division,24,2,3,0.6666666666666666,0.6666666666666666,0,3,Boy,1.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
416,M3S602,Coding,25,0,1,0.0,0.0,0,3,Boy,1.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
417,M3S201a,Multiplication,1,1,1,1.0,1.0,0,3,Boy,3.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
417,M3S201b,Multiplication,2,0,1,0.0,0.0,0,3,Boy,3.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
417,M3S201c,Multiplication,3,1,1,1.0,1.0,0,3,Boy,3.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
417,M3S201d,Multiplication,4,1,1,1.0,1.0,0,3,Boy,3.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
417,M3S201e,Multiplication,5,1,1,1.0,1.0,0,3,Boy,3.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
417,M3S201f,Multiplication,6,1,1,1.0,1.0,0,3,Boy,3.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
417,M3S201g,Multiplication,7,0,1,0.0,0.0,0,3,Boy,3.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
417,M3S201h,Multiplication,8,0,1,0.0,0.0,0,3,Boy,3.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
417,M3S201i,Multiplication,9,1,1,1.0,1.0,0,3,Boy,3.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
417,M3S201j,Multiplication,10,1,1,1.0,1.0,0,3,Boy,3.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
417,M3S202,Subtraction,11,3,3,1.0,1.0,0,3,Boy,3.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
417,M3S203,Division,12,3,3,1.0,1.0,0,3,Boy,3.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
417,M3S501,Geometry,13,5,5,1.0,1.0,0,3,Boy,3.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
417,M3S601,Data_Analysis,14,3,3,1.0,1.0,0,3,Boy,3.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
417,M3S301,Missing_Numbers,15,3,3,1.0,1.0,0,3,Boy,3.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
417,M3S204,Addition,16,3,4,0.75,0.75,0,3,Boy,3.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
417,M3S205,Subtraction,17,4,4,1.0,1.0,0,3,Boy,3.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
417,M3S101,Word_Problems,18,1,2,0.5,0.5,0,3,Boy,3.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
417,M3S206,Subtraction,19,3,3,1.0,1.0,0,3,Boy,3.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
417,M3S207,Multiplication,20,3,4,0.75,0.75,0,3,Boy,3.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
417,M3S502,Geometry,21,0,3,0.0,0.0,0,3,Boy,3.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
417,M3S302,Missing_Numbers,22,2,2,1.0,1.0,0,3,Boy,3.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
417,M3S102,Logical_Reasoning,23,2,4,0.5,0.5,0,3,Boy,3.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
417,M3S208,Division,24,1,3,0.3333333333333333,0.3333333333333333,0,3,Boy,3.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
417,M3S602,Coding,25,0,1,0.0,0.0,0,3,Boy,3.8,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,75.43859649122807,7.0,43,-2.14,286.0
418,M3S201a,Multiplication,1,0,1,0.0,0.0,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,3.846153846,6.666666667,0.0,35.08771929824561,3.0,20,-3.52,148.0
418,M3S201b,Multiplication,2,0,1,0.0,0.0,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,3.846153846,6.666666667,0.0,35.08771929824561,3.0,20,-3.52,148.0
418,M3S201c,Multiplication,3,1,1,1.0,1.0,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,3.846153846,6.666666667,0.0,35.08771929824561,3.0,20,-3.52,148.0
418,M3S201d,Multiplication,4,0,1,0.0,0.0,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,3.846153846,6.666666667,0.0,35.08771929824561,3.0,20,-3.52,148.0
418,M3S201e,Multiplication,5,0,1,0.0,0.0,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,3.846153846,6.666666667,0.0,35.08771929824561,3.0,20,-3.52,148.0
418,M3S201f,Multiplication,6,0,1,0.0,0.0,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,3.846153846,6.666666667,0.0,35.08771929824561,3.0,20,-3.52,148.0
418,M3S201g,Multiplication,7,0,1,0.0,0.0,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,3.846153846,6.666666667,0.0,35.08771929824561,3.0,20,-3.52,148.0
418,M3S201h,Multiplication,8,1,1,1.0,1.0,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,3.846153846,6.666666667,0.0,35.08771929824561,3.0,20,-3.52,148.0
418,M3S201i,Multiplication,9,1,1,1.0,1.0,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,3.846153846,6.666666667,0.0,35.08771929824561,3.0,20,-3.52,148.0
418,M3S201j,Multiplication,10,0,1,0.0,0.0,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,3.846153846,6.666666667,0.0,35.08771929824561,3.0,20,-3.52,148.0
418,M3S202,Subtraction,11,1,3,0.3333333333333333,0.3333333333333333,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,3.846153846,6.666666667,0.0,35.08771929824561,3.0,20,-3.52,148.0
418,M3S203,Division,12,0,3,0.0,0.0,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,3.846153846,6.666666667,0.0,35.08771929824561,3.0,20,-3.52,148.0
418,M3S501,Geometry,13,5,5,1.0,1.0,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,3.846153846,6.666666667,0.0,35.08771929824561,3.0,20,-3.52,148.0
418,M3S601,Data_Analysis,14,0,3,0.0,0.0,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,3.846153846,6.666666667,0.0,35.08771929824561,3.0,20,-3.52,148.0
418,M3S301,Missing_Numbers,15,1,3,0.3333333333333333,0.3333333333333333,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,3.846153846,6.666666667,0.0,35.08771929824561,3.0,20,-3.52,148.0
418,M3S204,Addition,16,3,4,0.75,0.75,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,3.846153846,6.666666667,0.0,35.08771929824561,3.0,20,-3.52,148.0
418,M3S205,Subtraction,17,2,4,0.5,0.5,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,3.846153846,6.666666667,0.0,35.08771929824561,3.0,20,-3.52,148.0
418,M3S101,Word_Problems,18,0,2,0.0,0.0,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,3.846153846,6.666666667,0.0,35.08771929824561,3.0,20,-3.52,148.0
418,M3S206,Subtraction,19,1,3,0.3333333333333333,0.3333333333333333,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,3.846153846,6.666666667,0.0,35.08771929824561,3.0,20,-3.52,148.0
418,M3S207,Multiplication,20,3,4,0.75,0.75,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,3.846153846,6.666666667,0.0,35.08771929824561,3.0,20,-3.52,148.0
418,M3S502,Geometry,21,0,3,0.0,0.0,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,3.846153846,6.666666667,0.0,35.08771929824561,3.0,20,-3.52,148.0
418,M3S302,Missing_Numbers,22,1,2,0.5,0.5,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,3.846153846,6.666666667,0.0,35.08771929824561,3.0,20,-3.52,148.0
